ID,Probability
57405,0.410603067953683
56459,0.12659375271480505
38365,0.46906875875342496
36101,0.8243377266647018
43122,0.9455545514466468
25486,0.4955572335973814
67634,0.1860741831845729
48764,0.9685151399785237
34774,0.29903319948881857
9688,0.5120947864464046
32432,0.19165227445117483
46707,0.17991021920596847
31719,0.07854632138713538
56145,0.6202897317649846
2227,0.9554418375119856
66917,0.17414984790441648
45906,0.2542000702173386
35117,0.5783610373272081
29995,0.41770977615392335
6624,0.09298822302248423
31049,0.2195058626685397
10401,0.6333430431945698
8562,0.09468272680796372
12941,0.3696180090988685
27242,0.4731607270840587
60056,0.3860975949558401
20710,0.11166969085588795
5179,0.29021709608265756
56396,0.46249562882588674
53571,0.5000379087494732
2238,0.8744489507835027
3267,0.33212542016807967
44948,0.5921372703013751
28921,0.1258438928125403
29239,0.5609338346858704
43295,0.12370580243238072
8591,0.3503990236972988
55035,0.8454473608450213
19733,0.9552453792587621
37144,0.5967815664580598
54764,0.29746611724154565
48927,0.2447261423392772
70866,0.5769498652503153
63916,0.6008272512721045
58507,0.1899095461872228
56013,0.8069306261081373
64676,0.8937095451810431
57581,0.4128652474686271
41487,0.13337412212589642
27514,0.6917715091447609
62998,0.9114239482220671
63207,0.39654913646970974
27039,0.337816716624786
54108,0.6017994367596002
12738,0.5655992137845146
32933,0.17610896451525443
65254,0.9361132417366423
66791,0.788810589562823
22634,0.6904157242720471
28388,0.2277413505975864
17650,0.9421027386067464
54737,0.17056354998265638
19927,0.42240083980130655
42638,0.845636590364493
227,0.21138623001557894
6019,0.4117804450791101
60012,0.12469055234221366
69452,0.2264849419204978
43349,0.9505727108922997
4810,0.5604621452240549
28779,0.1286815857442784
24621,0.4275231657579079
51674,0.30546931892904294
55344,0.1393945053748963
45755,0.5173369306874462
44958,0.24119422232370188
5699,0.2461644457838467
7683,0.09432418341148788
46980,0.6972743817758785
31572,0.14803204233828984
16034,0.34322756919281805
23713,0.9255194627097653
59657,0.9719449041957523
40265,0.9605771277985478
54766,0.4232310937376233
65921,0.4919270027882186
71907,0.18640511172929886
68904,0.36037939820354237
4298,0.8508996159634012
26689,0.2741836992940068
9138,0.16274113228011183
55696,0.2581551358083591
40782,0.4245152180362589
36678,0.29120376092788075
5065,0.8449330340821744
49698,0.31973481416619665
29842,0.48439058648796957
16735,0.9313584950066989
25364,0.29244391826289
60414,0.576002814223929
2955,0.6424596095462465
26774,0.41714597801753267
63400,0.15289891284605817
597,0.5205986925305826
58917,0.6232533789029613
31676,0.4616978639607611
64012,0.4985390909570784
40865,0.1447090227181587
38451,0.7647417406697786
42849,0.5428043999673757
11008,0.9574684631741857
72338,0.5092103281177537
6292,0.8530558726614837
47977,0.45643959988338606
41402,0.8938210767318634
43190,0.9144624553520115
41628,0.8913997806563706
42242,0.9431624188184278
26053,0.18697605022253294
4676,0.6760468601031699
32741,0.7949651485537096
15490,0.5273085458316669
72774,0.8923797169301192
27114,0.537245337321168
56600,0.9255062374380043
72412,0.5155612968831729
33132,0.6374533495191251
58207,0.9311112651141703
26765,0.29193472754770367
57893,0.41728625678809517
11728,0.5287434576400267
70953,0.15012637661965614
27631,0.5651778419605671
41281,0.4597332306647403
47484,0.3898003634427549
36270,0.6505839062667556
34024,0.1511771003532286
50073,0.6479803293967449
1831,0.43198336204935556
32892,0.539421957611007
1287,0.2814275048031033
30023,0.2924874845554219
29298,0.5638627858027755
20762,0.13613898753424875
18002,0.3191818845668708
30631,0.3270480998168708
66202,0.9393036361861611
68835,0.438835865897195
33777,0.46973918984602836
65640,0.8942592058468115
31058,0.41173715715700554
25963,0.7965445556538236
69883,0.8826202723999848
45752,0.3791320232966592
45553,0.933295799801492
7929,0.609687852561107
48132,0.8667449059938228
34473,0.2817183872270314
34344,0.7004156548947229
18933,0.96967570968018
33174,0.15259220953039185
73346,0.47713281591103585
27034,0.8746901539178155
36480,0.8671602699356293
19595,0.9224260209244861
57415,0.3730144052798174
27305,0.23663051088362969
19606,0.5124534768179047
6939,0.8232747898309578
23998,0.9661227830571505
13511,0.5423071491816078
32685,0.3140573261495101
35765,0.6934640969091505
51009,0.48423096442785785
56081,0.8274558012043419
44388,0.9102534231052333
6323,0.24354862272820166
22163,0.21408095966528856
20390,0.2052590490496123
58038,0.18924367581763085
12765,0.8489624244558401
33855,0.5584390800112065
57674,0.5372672037261558
64500,0.24759509970340782
46088,0.7715068444479309
28448,0.3336637302610097
20068,0.21451047970321313
18644,0.14767599859038247
48184,0.2886814496619561
28453,0.49494738383263354
5293,0.2870812733101045
51458,0.24836393199781728
1635,0.6533993065645298
15270,0.7112942185421602
38691,0.1091675074220057
52910,0.480168285345421
31400,0.36700377652026905
46114,0.24288246619940673
22327,0.24654888526140922
26961,0.4731879734114067
31443,0.8089058203905307
10240,0.2671751849658764
3659,0.14269187984859816
64027,0.8589035063423218
36731,0.10301031410350839
25702,0.40031807525061075
40764,0.3489526035105134
32403,0.2751395247320501
20290,0.21244730580237847
29543,0.5882750474769194
1403,0.1880583086133738
22300,0.22613375375439035
73305,0.7245891162499473
11926,0.2194873800397338
359,0.9206008096902023
71140,0.9612663457945115
13507,0.3099250940038281
14071,0.544787519524648
18103,0.8907875784177812
70249,0.2288938406158892
30158,0.37411324097154924
4597,0.18610952422476623
49744,0.1847926194414121
27121,0.42281371773443327
52167,0.2381735140270512
20036,0.2312985939041353
39234,0.6425516912521315
57875,0.9341578635497223
60975,0.4199607182294184
63289,0.14799872394118005
169,0.09709866366563281
8949,0.9521313944164183
14387,0.8606036886647342
48819,0.4580183362782343
7474,0.2544850873688455
39725,0.9211782490452611
16361,0.960130040231035
9708,0.9427796810853024
11531,0.2186771866348388
53656,0.5788930847410877
8691,0.1811742201233036
61490,0.2407440183182479
52319,0.664449424101983
42421,0.20145899410383808
68032,0.2488540240304942
28675,0.9070860476072452
61382,0.7281678804253108
42395,0.7901001404891752
4809,0.848674640924937
60335,0.8245427528376154
35846,0.12288189170217491
26326,0.20750190168088695
69945,0.5229593051214189
40763,0.41079003967042155
12669,0.2123684729008592
58623,0.15642298991881348
33221,0.8909268102779987
20026,0.40786406882507475
64883,0.08821403924207108
7654,0.3300493420511824
64127,0.22444208355312645
11061,0.7952343953019604
49090,0.3063319337580906
63284,0.7262207853719169
9946,0.435649401414457
3349,0.6070452434486573
23314,0.554285681828854
11000,0.36645603562501144
31109,0.3640685444285476
22047,0.6495823292173504
73193,0.7279465438357774
61434,0.8597994294446626
63809,0.2813107271537205
18075,0.3633508036785456
22544,0.3757824186976902
72958,0.34266512434250784
33272,0.5158554396709091
71450,0.7472846911554188
39332,0.536224607870297
28858,0.9214741493909359
27788,0.8864428242872977
50524,0.3656530249353561
2861,0.9059375149985965
12755,0.5059272785796065
14103,0.15623891703393608
46077,0.6468116030132506
46746,0.38082573673678644
25138,0.3414400387564582
12305,0.9085689451319231
28155,0.44862071707092854
61401,0.659022341420923
37318,0.13698660214706893
65037,0.9469541093658006
63217,0.8112040104924324
42997,0.9080658585950047
12056,0.35122051046504016
19995,0.9297034212746136
33119,0.22663430146084412
49803,0.4393221063099426
46333,0.6867251503302009
68,0.21456966364879207
2486,0.9101667817855387
31063,0.29448889810613627
24755,0.20271217104521222
55773,0.12919629974551197
32699,0.12223104118519729
56278,0.28236616501992073
24786,0.7013727000383426
37736,0.9134057070280032
46674,0.31736258099506093
4187,0.1745570632403311
24214,0.2430858618294157
61205,0.08959638816752873
12678,0.6947256220381655
53981,0.3781610878362744
41354,0.5316463300051705
35492,0.20072829179494242
46061,0.6674931351737485
12377,0.5970249500619771
35776,0.25280768006648996
58778,0.2887676492138132
35797,0.08772223047192115
31564,0.3875717295102738
70907,0.9101738601559468
24967,0.19521509758853187
33620,0.16935686151966092
72546,0.7634238968315501
38479,0.3856332668688033
42389,0.9190145702201052
992,0.22965347604752434
51217,0.11358085314034697
48644,0.26497963271283126
9509,0.517234066192898
71464,0.9140191879037002
12360,0.12110638336679747
26394,0.5382820135339339
5970,0.27499414586430726
28080,0.4386628385194476
50605,0.9500056962481948
14994,0.362490863930233
63604,0.8303053113318589
40113,0.34327142029492846
57979,0.6660153796566333
58455,0.35276025900457175
60157,0.8776953046990749
8635,0.29063033059293186
52082,0.9033509203058308
62090,0.9024641812225959
60970,0.5784863208869192
46140,0.30470417231045044
47392,0.40979506930116577
11642,0.5978920743599694
49548,0.4235325761651083
57730,0.9393028738983817
7910,0.08707878046013766
32725,0.38027054828532947
54378,0.5765357628027051
47365,0.8550227602454434
70112,0.44774375011088985
15461,0.936740867578103
9703,0.1948435558179417
28814,0.23503313454597138
18934,0.55869374850539
52462,0.419461446278443
20767,0.5527420884913969
29034,0.3916289226356349
7708,0.33390160011295084
42850,0.9460323150098708
40302,0.04070943900311586
34820,0.3242687031773746
4860,0.6424835015123018
18759,0.972155956015433
46080,0.5369738010356819
44620,0.1666743203665622
46200,0.9400268969647576
16989,0.5740689647158282
39837,0.2103870233941278
57180,0.3670488875537343
39741,0.5549762506818342
45331,0.4944518851285492
32063,0.6551980883013351
63867,0.9218214109611604
5582,0.29139501786912
12340,0.9000133642240962
61501,0.9145341203614363
4127,0.8847219508464521
24193,0.07701289163652858
48939,0.22843104644825507
13153,0.07115577090550296
37510,0.21519288783864582
65356,0.42965421398496917
17300,0.6922206324002285
60433,0.9241183197791372
4335,0.3465408249295973
14224,0.36002708130734173
50924,0.8833906977804525
5020,0.3982847384843956
21412,0.8195309007333119
66724,0.2546848510116142
41490,0.8388464333706646
34312,0.4963793182524959
27808,0.20940367323622924
30761,0.7125214035160711
1466,0.2569389091160901
24501,0.45412857897771497
880,0.8261548121238472
45300,0.19838858885841207
4505,0.49188457927409124
8561,0.9529152058600203
67496,0.8591110588216416
39809,0.9511591847710745
29695,0.2958943161600543
24629,0.4260148146627111
43192,0.2885829261377062
48466,0.10676975899230139
62775,0.224357290803584
48439,0.5187468856079674
14961,0.6081692141960022
58523,0.7294680675955812
8513,0.4235108581953835
6314,0.1558707884911625
46447,0.567877233259258
14535,0.13935583025434822
16145,0.8674257934325353
65751,0.8792496516936603
47807,0.7369835665479735
62533,0.9790437112077494
49969,0.36950668794439706
19445,0.2275184400040933
6231,0.17983939509004326
32072,0.48285569474307655
54548,0.2878517836820533
10985,0.7912148716955782
12699,0.8816107211296115
48521,0.837586788982344
64754,0.8826949397897143
47464,0.4814652767266991
11392,0.4182852009646857
32557,0.8793568973300322
58019,0.11293093476395816
59481,0.16836923584416275
70373,0.05510582658896221
19076,0.9331232001471036
66800,0.261291773147081
17254,0.16048788325486535
65230,0.46692343803534847
63708,0.4891775793688052
17032,0.454270832171055
33346,0.4482672776243739
21899,0.6243773578549976
35110,0.28942064658016
10508,0.8690033198010874
61253,0.8220666493443523
38384,0.23830066514481704
70981,0.25908488713036903
59647,0.6606608804300094
65613,0.19090566549356677
12353,0.8171417620747676
47950,0.45227566125863594
28036,0.8855537174521635
24799,0.9387562821475096
45920,0.1816400847376587
66367,0.32129517885028114
40754,0.7006036742330628
39398,0.5627486120913546
66900,0.43978425022207435
61667,0.11388919702008718
13861,0.6510702352674024
7284,0.25713840985164504
16744,0.831580304939647
13120,0.25071696788274306
70791,0.8787645148301921
63938,0.4981716437867704
70160,0.25053909173520283
33373,0.09789007286301676
55015,0.37350309074299876
17275,0.919423674439583
11010,0.9005209595438269
19808,0.4994235210145651
49730,0.9263209719969192
66239,0.3429098930204103
18940,0.6800703721758546
16643,0.28893600805620595
60200,0.8913274799234362
10724,0.22316780456072144
33609,0.9186310365729742
29269,0.8820716709026859
19202,0.6495401004898823
4947,0.37854807884827213
65539,0.8900544142757734
17268,0.30624332184724956
6600,0.22091691602510272
17772,0.9174048191175638
22315,0.3084805182300519
8957,0.10626121128651234
28641,0.4119127909115877
31809,0.1162701385940299
14147,0.9345323114710751
39238,0.33779375111895565
24113,0.18912882031728767
26597,0.07910011803060722
900,0.3321289404081843
53489,0.23287913864648527
56261,0.5439622961901246
55046,0.19924381866065155
47224,0.6100124248813008
66268,0.5025530329693323
53300,0.11671891091023084
4838,0.9443185880710934
53427,0.6006180818445715
32145,0.26101127948876357
46983,0.21080148102159846
36292,0.8715791987134107
27789,0.5602957114006595
25539,0.8420995644650616
58933,0.42481269386258336
62167,0.8798545197948358
50291,0.9515832431673592
35276,0.5793438027187796
60790,0.9005491006033799
23008,0.8391638788565488
63336,0.3756500781138585
61850,0.1932837998198985
12836,0.7629452225312046
55860,0.9277583297118436
35573,0.5009077856138234
44664,0.24424204703373248
46093,0.3040837175455128
12138,0.6316136543891624
46623,0.41391430553885517
28096,0.16178136167241897
58793,0.9732606288439162
36015,0.12436462951301508
38379,0.32235761940710295
45900,0.44615479272376035
50374,0.9283457076925743
12970,0.2159317353737561
71410,0.25805122634135064
16063,0.1995488838515537
18308,0.46830595405261277
64720,0.3587331292475222
62617,0.8832882766512099
18155,0.41036833836528214
12873,0.3928758517890161
7603,0.900614577182792
28925,0.34631220883047886
63473,0.5012465313052478
60118,0.4157405326859254
55802,0.9011594031935577
28117,0.9490836258948739
65384,0.4820883223711814
12315,0.8648317505943978
8171,0.9569748251303738
45169,0.9400979329439608
29185,0.33993918462653017
65975,0.9481062490607315
45571,0.6329150116970145
55734,0.9044026276217196
8160,0.6435293188050051
5341,0.23264634912182713
46375,0.4980985016472627
50589,0.1888730300059303
39618,0.03095323500176568
67166,0.7460811380071444
28736,0.6909609820276401
49456,0.2096826157618942
23172,0.2927256279939416
64565,0.15117338591367638
35531,0.5147168850148286
63094,0.9634886705693687
48837,0.5961657297759216
70379,0.6650051668460819
12408,0.8884884063353944
63055,0.9172171358980826
58696,0.18387645352073753
53895,0.4826803919425643
19925,0.13376815110645732
72778,0.49502419752156895
55656,0.9656847905256539
1724,0.3164777344626405
72868,0.8398413114599766
11722,0.17314817708923233
32936,0.17491657192681725
60851,0.22916516244798507
40395,0.27609874196766265
26023,0.8758265567351103
41414,0.9306409458412427
43254,0.4262022546099481
72250,0.8334405813691118
56981,0.9263200633499683
10339,0.16651299662545227
55612,0.22751381569386736
40762,0.8431940958983033
68443,0.41409181826639585
35932,0.8886938556810152
43409,0.6546850932581395
8863,0.22305694274559168
10831,0.8433602614805014
2262,0.7344281889148305
32731,0.11757159705286481
14417,0.8160626744135773
71584,0.2186371306218222
14572,0.9460172193342585
21046,0.9654970517714658
64489,0.9056624240084588
61153,0.9325551209012581
21717,0.21882369282084282
1162,0.8582310156965078
72597,0.12670933278481822
49001,0.5335964668053107
53145,0.660506414764638
41514,0.9234238094807974
34479,0.2867174417179543
40157,0.5649471252151784
29737,0.39617190822118586
4897,0.19870142933598756
41314,0.7942897613329152
7807,0.44828193186932397
23120,0.2952156736466672
23188,0.20756388678518933
51371,0.1712183988427567
34740,0.12332158255366922
33510,0.8831492235992005
55475,0.2689551959679054
28061,0.33684843533511666
28731,0.20663956211384854
30038,0.31244563757514454
48320,0.9741810347364183
61498,0.9143952778470447
20814,0.09954081196626262
17441,0.5133363772867419
8275,0.44340180341477453
35815,0.9285769207162552
6922,0.9425201703611111
29839,0.643029006531632
57213,0.9505116263719073
68597,0.8611479039302476
72596,0.8914807267993035
66421,0.06268602712365899
24933,0.9368953142992043
58451,0.3182802230797903
14508,0.8475356934275126
68480,0.5917243045835314
69029,0.9389358797755528
3862,0.834241571265772
70868,0.14002449355516167
49262,0.6664740316955873
20944,0.21663152998417695
65080,0.6061107359729294
14494,0.40492816419693295
4521,0.351215690615952
393,0.42438762348738146
63322,0.3904637386304981
6011,0.6341965289444345
8843,0.9690340293789935
72642,0.12289247982980626
29990,0.6235609812429488
49827,0.434570959973823
49301,0.418160987156605
37918,0.41899045504145044
21084,0.1603488813546606
37374,0.9548874168974948
16340,0.19296788372569723
54351,0.8932380633359952
4677,0.9367149938192724
18913,0.5631946177341427
58330,0.099526651734444
68209,0.509239749776157
16498,0.5981244651887977
46732,0.5359054919730079
12787,0.7782097630003042
63246,0.5149270992650242
54502,0.24056138063965585
25675,0.19286512826018096
45948,0.19062839091628436
36065,0.351970968873195
11322,0.9434628627970026
50138,0.3925519430868441
47113,0.9191904968402088
62746,0.8727934213217702
23400,0.14624947221856838
7249,0.1694190147974177
34827,0.691190281531802
39298,0.5259220127661253
2137,0.233839674323637
67031,0.11008479705902006
36147,0.675457044119995
3804,0.9143604593241359
48670,0.2761196071219405
33694,0.11988841641239151
14299,0.5207535896226633
23093,0.21612030453450207
66162,0.43978390049231064
18332,0.6180638564929772
45697,0.8919915293551594
53844,0.1521073586981558
67458,0.9145305092280266
3857,0.42139756277928925
68729,0.32543447548563637
10864,0.5227029499578869
20053,0.8664808181911953
39698,0.4715574239917065
45542,0.43440248448017543
56388,0.025497983903888445
68803,0.15944257979602544
2709,0.7626179027517185
23094,0.26326886480306716
10728,0.19909169486301173
37993,0.1361459120373232
11103,0.22975296158601646
29482,0.6517056943136138
64481,0.33302305133166665
6561,0.25232630264549816
44629,0.3854942238701462
56365,0.9112214860240739
12199,0.39745454262083485
5356,0.5803780513166051
34267,0.24777086846478474
39906,0.38384424900259173
27580,0.4644941733057244
24388,0.8707183286807536
55445,0.842083257051465
69379,0.9372327601694814
44540,0.23761732314801876
48092,0.5522813276681734
55770,0.7537393293630991
45501,0.4594747114937754
22513,0.15989870831856298
38018,0.5919871062725287
63800,0.550291103705376
2656,0.3841646215106486
36350,0.30865135013215045
27688,0.31739637889805006
2202,0.3806534441787462
5219,0.18392168658428354
67873,0.13818524948103494
44589,0.9035529366964603
47633,0.2976088857213236
67977,0.6282719443648197
32331,0.8810982348776275
60428,0.3248092182581936
72832,0.444901716863785
50653,0.9450656550217065
34766,0.1804449664896443
42692,0.8910971194132138
23158,0.3409101656296232
19310,0.5037689763881509
10564,0.9386585206769591
22430,0.6241740786395886
22457,0.9687577135029083
40065,0.9004046490612779
4039,0.8891297179840706
